record_id,period,provider_code,provider_name,specialty_code,specialty_name,region_code,region_name,total_waiting,within_18_weeks,over_18_weeks,over_52_weeks,median_wait_weeks,avg_wait_weeks
8384,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,1778,1303,475,33,7.0,9.6
8385,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,1618,1097,521,28,14.2,19.0
8386,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,2644,2236,408,63,11.3,14.2
8387,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,1126,998,128,29,8.4,10.7
8388,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,2246,1651,595,66,17.2,23.5
8389,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,2229,1787,442,44,8.8,11.1
8390,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,441,372,69,7,11.2,13.8
8391,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,946,771,175,30,22.1,24.5
8392,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,2950,2315,635,132,6.2,8.2
8393,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,612,526,86,12,23.3,28.7
8394,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,1761,1607,154,27,13.5,15.7
8395,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,261,210,51,11,25.2,27.9
8396,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,2159,1941,218,14,15.2,20.4
8397,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,1458,1217,241,17,9.4,13.1
8398,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,2587,2242,345,23,14.8,15.7
8399,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,2703,2285,418,58,14.5,18.2
8400,2023-04-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,1272,1051,221,39,20.3,22.0
8401,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_100,General Surgery,Y61,London,1513,1156,357,81,13.1,18.3
8402,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_110,Urology,Y61,London,1015,787,228,55,13.8,15.3
8403,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,212,153,59,3,9.2,12.4
8404,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,1826,1388,438,49,25.6,27.7
8405,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_140,Ophthalmology,Y61,London,2500,1934,566,68,13.7,18.3
8406,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_150,Oral Surgery,Y61,London,1279,1004,275,49,8.4,9.7
8407,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_160,Neurosurgery,Y61,London,1112,781,331,72,16.4,20.5
8408,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,2143,1745,398,95,9.4,11.8
8409,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,679,594,85,13,10.2,12.9
8410,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_190,Gynaecology,Y61,London,1270,1010,260,34,16.7,22.3
8411,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_320,Cardiology,Y61,London,3066,2562,504,77,7.8,9.7
8412,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_330,Dermatology,Y61,London,1632,1245,387,29,11.9,13.8
8413,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,1090,869,221,43,17.2,22.4
8414,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_350,Gastroenterology,Y61,London,2185,1805,380,22,16.9,20.6
8415,2023-05-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_360,Rheumatology,Y61,London,1034,792,242,53,20.4,27.2
8416,2023-05-01,RRV,University College London Hospitals NHS FT,C_100,General Surgery,Y61,London,694,493,201,14,14.3,18.9
8417,2023-05-01,RRV,University College London Hospitals NHS FT,C_110,Urology,Y61,London,725,528,197,14,9.8,12.1
8418,2023-05-01,RRV,University College London Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y61,London,208,133,75,17,10.0,11.2
8419,2023-05-01,RRV,University College London Hospitals NHS FT,C_130,Ear Nose & Throat,Y61,London,2751,1943,808,115,7.5,8.3
8420,2023-05-01,RRV,University College London Hospitals NHS FT,C_140,Ophthalmology,Y61,London,2430,1691,739,46,21.4,28.9
8421,2023-05-01,RRV,University College London Hospitals NHS FT,C_150,Oral Surgery,Y61,London,1911,1371,540,98,22.9,31.1
8422,2023-05-01,RRV,University College London Hospitals NHS FT,C_160,Neurosurgery,Y61,London,1338,938,400,86,6.1,8.3
8423,2023-05-01,RRV,University College London Hospitals NHS FT,C_170,Plastic Surgery,Y61,London,2087,1486,601,134,9.1,12.6
8424,2023-05-01,RRV,University College London Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y61,London,1152,931,221,42,7.9,8.5
8425,2023-05-01,RRV,University College London Hospitals NHS FT,C_190,Gynaecology,Y61,London,1805,1317,488,44,21.5,23.9
8426,2023-05-01,RRV,University College London Hospitals NHS FT,C_320,Cardiology,Y61,London,593,473,120,15,26.5,29.2
8427,2023-05-01,RRV,University College London Hospitals NHS FT,C_330,Dermatology,Y61,London,2304,1742,562,95,8.5,9.2
8428,2023-05-01,RRV,University College London Hospitals NHS FT,C_340,Respiratory Medicine,Y61,London,2521,1913,608,134,27.4,30.3
8429,2023-05-01,RRV,University College London Hospitals NHS FT,C_350,Gastroenterology,Y61,London,642,490,152,24,10.3,11.2
8430,2023-05-01,RRV,University College London Hospitals NHS FT,C_360,Rheumatology,Y61,London,899,646,253,14,19.9,22.9
8431,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_100,General Surgery,Y61,London,2561,1845,716,68,8.7,12.0
8432,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_110,Urology,Y61,London,719,540,179,11,8.9,10.2
8433,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,1134,702,432,33,14.4,20.3
8434,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,3277,2145,1132,95,18.6,21.3
8435,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_140,Ophthalmology,Y61,London,1300,886,414,96,9.4,10.9
8436,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_150,Oral Surgery,Y61,London,1448,1029,419,66,10.5,11.5
8437,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_160,Neurosurgery,Y61,London,1183,792,391,47,17.3,22.7
8438,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,960,698,262,31,14.7,20.6
8439,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,2741,2249,492,39,26.5,28.4
8440,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_190,Gynaecology,Y61,London,1619,1190,429,42,14.1,19.2
8441,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_320,Cardiology,Y61,London,901,716,185,17,29.4,31.5
8442,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_330,Dermatology,Y61,London,2002,1484,518,62,11.1,13.1
8443,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,2752,2204,548,59,22.5,26.8
8444,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_350,Gastroenterology,Y61,London,2323,1786,537,50,19.1,26.0
8445,2023-05-01,RAL,Royal Free London NHS Foundation Trust,C_360,Rheumatology,Y61,London,2722,1959,763,77,22.7,25.1
8446,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_100,General Surgery,Y59,Midlands,2605,1917,688,116,11.4,15.8
8447,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_110,Urology,Y59,Midlands,3402,2590,812,76,19.8,25.0
8448,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1202,761,441,91,23.7,30.9
8449,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,1161,811,350,33,17.6,22.8
8450,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_140,Ophthalmology,Y59,Midlands,856,595,261,38,18.6,20.0
8451,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_150,Oral Surgery,Y59,Midlands,733,537,196,10,25.9,28.8
8452,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_160,Neurosurgery,Y59,Midlands,2402,1629,773,44,10.1,10.9
8453,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_170,Plastic Surgery,Y59,Midlands,3348,2576,772,118,13.0,13.9
8454,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,3447,2717,730,130,6.0,8.4
8455,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_190,Gynaecology,Y59,Midlands,3145,2201,944,57,8.2,9.2
8456,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_320,Cardiology,Y59,Midlands,1289,1024,265,64,19.0,24.3
8457,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_330,Dermatology,Y59,Midlands,1789,1300,489,93,17.5,18.4
8458,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,3319,2582,737,142,10.3,11.6
8459,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_350,Gastroenterology,Y59,Midlands,1510,1125,385,41,8.2,9.1
8460,2023-05-01,RXK,Sandwell and West Birmingham NHS Trust,C_360,Rheumatology,Y59,Midlands,1313,942,371,78,18.8,20.2
8461,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_100,General Surgery,Y59,Midlands,1799,1534,265,34,11.8,13.9
8462,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_110,Urology,Y59,Midlands,1168,1015,153,26,20.1,21.3
8463,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_120,Trauma & Orthopaedics,Y59,Midlands,2308,1745,563,42,14.0,15.2
8464,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_130,Ear Nose & Throat,Y59,Midlands,324,259,65,8,12.8,14.3
8465,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_140,Ophthalmology,Y59,Midlands,265,217,48,7,8.4,11.2
8466,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_150,Oral Surgery,Y59,Midlands,1133,991,142,31,24.8,27.2
8467,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_160,Neurosurgery,Y59,Midlands,2276,1887,389,70,12.7,15.8
8468,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_170,Plastic Surgery,Y59,Midlands,2225,1907,318,39,25.4,31.3
8469,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_180,Cardiothoracic Surgery,Y59,Midlands,150,137,13,1,17.1,23.7
8470,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_190,Gynaecology,Y59,Midlands,2724,2292,432,80,10.8,12.6
8471,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_320,Cardiology,Y59,Midlands,1325,1199,126,19,10.0,11.0
8472,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_330,Dermatology,Y59,Midlands,2011,1727,284,24,6.3,9.0
8473,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_340,Respiratory Medicine,Y59,Midlands,1130,1025,105,10,8.2,10.1
8474,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_350,Gastroenterology,Y59,Midlands,1673,1451,222,25,14.4,17.2
8475,2023-05-01,RQ3,Birmingham Women's and Children's NHS FT,C_360,Rheumatology,Y59,Midlands,3249,2748,501,35,15.7,18.3
8476,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_100,General Surgery,Y59,Midlands,724,538,186,11,16.9,19.5
8477,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_110,Urology,Y59,Midlands,1318,975,343,21,12.7,15.9
8478,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,3349,2112,1237,165,17.0,19.3
8479,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,2321,1638,683,154,11.7,16.4
8480,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_140,Ophthalmology,Y59,Midlands,874,617,257,20,12.1,17.0
8481,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_150,Oral Surgery,Y59,Midlands,539,408,131,10,25.3,29.3
8482,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_160,Neurosurgery,Y59,Midlands,3380,2394,986,173,20.7,27.2
8483,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_170,Plastic Surgery,Y59,Midlands,3217,2433,784,125,25.3,26.7
8484,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2087,1720,367,59,22.8,26.8
8485,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_190,Gynaecology,Y59,Midlands,2659,1945,714,147,6.6,9.0
8486,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_320,Cardiology,Y59,Midlands,310,252,58,11,7.5,9.0
8487,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_330,Dermatology,Y59,Midlands,2622,1877,745,91,18.8,20.3
8488,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2016,1610,406,52,15.4,17.5
8489,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_350,Gastroenterology,Y59,Midlands,2731,2164,567,99,18.6,23.3
8490,2023-05-01,RJE,University Hospitals of North Midlands NHS Trust,C_360,Rheumatology,Y59,Midlands,1296,901,395,98,20.8,26.8
8491,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_100,General Surgery,Y59,Midlands,1391,1069,322,28,13.2,14.9
8492,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_110,Urology,Y59,Midlands,3064,2418,646,161,12.1,13.7
8493,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,2218,1505,713,81,8.3,11.2
8494,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_130,Ear Nose & Throat,Y59,Midlands,1088,774,314,42,13.1,14.7
8495,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_140,Ophthalmology,Y59,Midlands,3259,2474,785,41,17.2,19.9
8496,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_150,Oral Surgery,Y59,Midlands,887,699,188,32,20.0,23.4
8497,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_160,Neurosurgery,Y59,Midlands,3168,2379,789,153,12.6,13.7
8498,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_170,Plastic Surgery,Y59,Midlands,351,275,76,9,19.2,23.2
8499,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,2046,1724,322,75,9.4,13.1
8500,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_190,Gynaecology,Y59,Midlands,2908,2196,712,73,11.6,13.0
8501,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_320,Cardiology,Y59,Midlands,1740,1486,254,15,21.4,23.4
8502,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_330,Dermatology,Y59,Midlands,2557,1996,561,32,18.2,21.7
8503,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_340,Respiratory Medicine,Y59,Midlands,531,442,89,12,22.5,30.4
8504,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_350,Gastroenterology,Y59,Midlands,529,438,91,20,19.2,23.7
8505,2023-05-01,RR1,Heart of England NHS Foundation Trust,C_360,Rheumatology,Y59,Midlands,2287,1647,640,72,12.9,15.1
8506,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_100,General Surgery,Y59,Midlands,3166,2718,448,38,10.8,12.4
8507,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_110,Urology,Y59,Midlands,2044,1803,241,34,22.1,25.7
8508,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1195,946,249,24,26.1,31.2
8509,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,1917,1524,393,77,27.7,31.1
8510,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_140,Ophthalmology,Y59,Midlands,3321,2710,611,149,20.4,22.3
8511,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_150,Oral Surgery,Y59,Midlands,3480,2974,506,103,26.0,29.0
8512,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_160,Neurosurgery,Y59,Midlands,1015,798,217,29,14.1,15.1
8513,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_170,Plastic Surgery,Y59,Midlands,410,358,52,11,17.4,19.3
8514,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,760,710,50,9,28.2,30.6
8515,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_190,Gynaecology,Y59,Midlands,410,353,57,3,10.1,11.1
8516,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_320,Cardiology,Y59,Midlands,2050,1832,218,35,16.6,20.9
8517,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_330,Dermatology,Y59,Midlands,572,480,92,12,10.6,14.3
8518,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2909,2530,379,36,11.5,14.3
8519,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_350,Gastroenterology,Y59,Midlands,2718,2325,393,71,9.2,10.0
8520,2023-05-01,RX1,Nottingham University Hospitals NHS Trust,C_360,Rheumatology,Y59,Midlands,3074,2473,601,112,12.5,17.3
8521,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_100,General Surgery,Y56,North East & Yorkshire,3254,2756,498,50,16.4,19.1
8522,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_110,Urology,Y56,North East & Yorkshire,3249,2766,483,115,21.7,30.3
8523,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,739,559,180,24,12.6,13.4
8524,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,1852,1393,459,32,11.6,14.7
8525,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_140,Ophthalmology,Y56,North East & Yorkshire,794,644,150,19,21.2,27.2
8526,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_150,Oral Surgery,Y56,North East & Yorkshire,243,188,55,9,7.1,9.0
8527,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_160,Neurosurgery,Y56,North East & Yorkshire,2997,2335,662,52,13.7,15.2
8528,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_170,Plastic Surgery,Y56,North East & Yorkshire,2924,2330,594,69,11.9,16.5
8529,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,2222,2010,212,27,20.8,23.4
8530,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_190,Gynaecology,Y56,North East & Yorkshire,2116,1677,439,58,22.8,28.2
8531,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_320,Cardiology,Y56,North East & Yorkshire,2741,2457,284,15,18.4,20.2
8532,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_330,Dermatology,Y56,North East & Yorkshire,1120,887,233,38,11.6,13.9
8533,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_340,Respiratory Medicine,Y56,North East & Yorkshire,1235,1097,138,28,22.5,29.6
8534,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_350,Gastroenterology,Y56,North East & Yorkshire,947,784,163,33,18.2,21.5
8535,2023-05-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_360,Rheumatology,Y56,North East & Yorkshire,1010,791,219,16,14.4,15.6
8536,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_100,General Surgery,Y56,North East & Yorkshire,2206,2007,199,24,23.5,26.8
8537,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_110,Urology,Y56,North East & Yorkshire,967,891,76,5,24.5,32.0
8538,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,2964,2453,511,113,19.3,25.4
8539,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,427,374,53,10,11.6,16.5
8540,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_140,Ophthalmology,Y56,North East & Yorkshire,1732,1505,227,32,23.7,30.3
8541,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_150,Oral Surgery,Y56,North East & Yorkshire,1403,1259,144,15,24.2,26.2
8542,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_160,Neurosurgery,Y56,North East & Yorkshire,2831,2401,430,64,11.2,12.5
8543,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_170,Plastic Surgery,Y56,North East & Yorkshire,663,616,47,2,10.0,14.2
8544,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,2477,2452,25,3,12.5,13.7
8545,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_190,Gynaecology,Y56,North East & Yorkshire,2131,1961,170,21,10.0,13.4
8546,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_320,Cardiology,Y56,North East & Yorkshire,404,389,15,2,26.3,30.8
8547,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_330,Dermatology,Y56,North East & Yorkshire,2215,1943,272,20,7.3,8.3
8548,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_340,Respiratory Medicine,Y56,North East & Yorkshire,1590,1541,49,2,16.6,20.4
8549,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_350,Gastroenterology,Y56,North East & Yorkshire,3019,2749,270,19,14.7,20.5
8550,2023-05-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_360,Rheumatology,Y56,North East & Yorkshire,954,840,114,17,21.2,25.5
