order_id,supplier_id,supplier_name,supplier_tier,delivery_mode,product_category,warehouse,order_date,planned_delivery,actual_delivery,order_year,order_month,order_quarter,month_name,lead_time_days,delay_days,on_time_flag,qty_ordered,qty_received,qty_damaged,defect_rate_pct,unit_cost,order_value,complete_flag
PO-05378,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-North,2024-09-01,2024-09-11,2024-09-11,2024,9,Q3,Sep,10,0,1,1226,1226,0,0.0,219.36,268935.36,1
PO-05379,S008,Northern Logistics,Tier 3,Rail,Components,WH-North,2024-09-01,2024-09-17,2024-09-22,2024,9,Q3,Sep,16,5,0,444,444,0,0.0,494.6,219602.4,1
PO-05380,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-Central,2024-09-01,2024-09-13,2024-09-13,2024,9,Q3,Sep,12,0,1,911,911,0,0.0,323.06,294307.66,1
PO-05381,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-South,2024-09-01,2024-09-10,2024-09-10,2024,9,Q3,Sep,9,0,1,1899,1899,0,0.0,381.71,724867.29,1
PO-05382,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-North,2024-09-02,2024-09-18,2024-09-18,2024,9,Q3,Sep,16,0,1,1350,1350,0,0.0,95.62,129087.0,1
PO-05383,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-Central,2024-09-02,2024-09-12,2024-09-14,2024,9,Q3,Sep,10,2,0,884,884,0,0.0,418.66,370095.44,1
PO-05384,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-East,2024-09-02,2024-09-15,2024-09-15,2024,9,Q3,Sep,13,0,1,390,390,0,0.0,154.94,60426.6,1
PO-05385,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-East,2024-09-02,2024-09-14,2024-09-14,2024,9,Q3,Sep,12,0,1,1695,1695,0,0.0,283.9,481210.5,1
PO-05386,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-Central,2024-09-02,2024-09-18,2024-09-30,2024,9,Q3,Sep,16,12,0,1047,1047,0,0.0,251.49,263310.03,1
PO-05387,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-West,2024-09-03,2024-09-18,2024-09-18,2024,9,Q3,Sep,15,0,1,148,148,0,0.0,226.16,33471.68,1
PO-05388,S007,Swift Carriers,Tier 2,Road,Textiles,WH-South,2024-09-03,2024-09-11,2024-09-11,2024,9,Q3,Sep,8,0,1,1826,1826,0,0.0,94.86,173214.36,1
PO-05389,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-West,2024-09-03,2024-09-17,2024-09-17,2024,9,Q3,Sep,14,0,1,1398,1398,0,0.0,114.44,159987.12,1
PO-05390,S007,Swift Carriers,Tier 2,Road,Spare Parts,WH-South,2024-09-04,2024-09-09,2024-09-09,2024,9,Q3,Sep,5,0,1,936,936,0,0.0,255.4,239054.4,1
PO-05391,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-North,2024-09-04,2024-09-22,2024-09-22,2024,9,Q3,Sep,18,0,1,230,230,0,0.0,18.76,4314.8,1
PO-05392,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-South,2024-09-04,2024-09-12,2024-09-19,2024,9,Q3,Sep,8,7,0,1095,1095,0,0.0,151.92,166352.4,1
PO-05393,S005,Metro Distributors,Tier 2,Road,Components,WH-East,2024-09-04,2024-09-19,2024-10-02,2024,9,Q3,Sep,15,13,0,803,803,0,0.0,222.42,178603.26,1
PO-05394,S010,Reliable Goods Co.,Tier 3,Road,Spare Parts,WH-South,2024-09-05,2024-09-15,2024-09-27,2024,9,Q3,Sep,10,12,0,647,647,0,0.0,453.86,293647.42,1
PO-05395,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-West,2024-09-05,2024-09-20,2024-09-23,2024,9,Q3,Sep,15,3,0,732,732,0,0.0,175.78,128670.96,1
PO-05396,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-South,2024-09-05,2024-09-20,2024-09-20,2024,9,Q3,Sep,15,0,1,1115,1115,0,0.0,178.24,198737.6,1
PO-05397,S009,Eastside Components,Tier 2,Sea,Electronics,WH-South,2024-09-05,2024-09-13,2024-09-13,2024,9,Q3,Sep,8,0,1,1854,1854,0,0.0,130.02,241057.08,1
PO-05398,S003,Apex Supply Co.,Tier 2,Road,Textiles,WH-East,2024-09-06,2024-09-09,2024-09-17,2024,9,Q3,Sep,3,8,0,630,630,0,0.0,428.04,269665.2,1
PO-05399,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-South,2024-09-06,2024-09-15,2024-09-26,2024,9,Q3,Sep,9,11,0,1493,1493,0,0.0,183.77,274368.61,1
PO-05400,S009,Eastside Components,Tier 2,Sea,Raw Materials,WH-North,2024-09-06,2024-09-23,2024-10-04,2024,9,Q3,Sep,17,11,0,174,153,21,12.07,231.12,40214.88,0
PO-05401,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-Central,2024-09-06,2024-09-26,2024-09-26,2024,9,Q3,Sep,20,0,1,1599,1599,0,0.0,132.57,211979.43,1
PO-05402,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-West,2024-09-06,2024-09-10,2024-09-10,2024,9,Q3,Sep,4,0,1,806,806,0,0.0,153.98,124107.88,1
PO-05403,S003,Apex Supply Co.,Tier 2,Road,Textiles,WH-West,2024-09-07,2024-09-23,2024-09-23,2024,9,Q3,Sep,16,0,1,152,152,0,0.0,273.82,41620.64,1
PO-05404,S010,Reliable Goods Co.,Tier 3,Road,Packaging,WH-West,2024-09-07,2024-09-22,2024-09-22,2024,9,Q3,Sep,15,0,1,1303,1303,0,0.0,419.0,545957.0,1
PO-05405,S006,PrimeParts Inc.,Tier 1,Sea,Spare Parts,WH-South,2024-09-07,2024-09-19,2024-09-19,2024,9,Q3,Sep,12,0,1,1161,1161,0,0.0,357.21,414720.81,1
PO-05406,S005,Metro Distributors,Tier 2,Road,Electronics,WH-Central,2024-09-07,2024-09-26,2024-10-04,2024,9,Q3,Sep,19,8,0,1136,1136,0,0.0,150.69,171183.84,1
PO-05407,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-South,2024-09-07,2024-09-26,2024-09-26,2024,9,Q3,Sep,19,0,1,846,846,0,0.0,109.62,92738.52,1
PO-05408,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-South,2024-09-07,2024-09-10,2024-09-10,2024,9,Q3,Sep,3,0,1,1474,1474,0,0.0,459.69,677583.06,1
PO-05409,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-North,2024-09-08,2024-09-12,2024-09-12,2024,9,Q3,Sep,4,0,1,1331,1331,0,0.0,23.31,31025.61,1
PO-05410,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-South,2024-09-08,2024-09-29,2024-09-29,2024,9,Q3,Sep,21,0,1,706,706,0,0.0,219.8,155178.8,1
PO-05411,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-North,2024-09-08,2024-09-28,2024-10-01,2024,9,Q3,Sep,20,3,0,282,282,0,0.0,214.41,60463.62,1
PO-05412,S006,PrimeParts Inc.,Tier 1,Sea,Chemicals,WH-West,2024-09-08,2024-09-14,2024-09-14,2024,9,Q3,Sep,6,0,1,616,616,0,0.0,45.08,27769.28,1
PO-05413,S007,Swift Carriers,Tier 2,Road,Textiles,WH-North,2024-09-09,2024-09-21,2024-09-27,2024,9,Q3,Sep,12,6,0,1898,1898,0,0.0,310.22,588797.56,1
PO-05414,S001,FastTrack Logistics,Tier 1,Road,Components,WH-West,2024-09-09,2024-09-17,2024-09-17,2024,9,Q3,Sep,8,0,1,1687,1687,0,0.0,342.46,577730.02,1
PO-05415,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-West,2024-09-09,2024-09-29,2024-09-29,2024,9,Q3,Sep,20,0,1,1577,1577,0,0.0,313.22,493947.94,1
PO-05416,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-South,2024-09-10,2024-09-16,2024-09-16,2024,9,Q3,Sep,6,0,1,1775,1775,0,0.0,448.4,795910.0,1
PO-05417,S001,FastTrack Logistics,Tier 1,Road,Components,WH-North,2024-09-10,2024-09-28,2024-09-28,2024,9,Q3,Sep,18,0,1,1496,1496,0,0.0,241.01,360550.96,1
PO-05418,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-Central,2024-09-10,2024-09-27,2024-10-02,2024,9,Q3,Sep,17,5,0,986,986,0,0.0,96.13,94784.18,1
PO-05419,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-North,2024-09-11,2024-10-01,2024-10-07,2024,9,Q3,Sep,20,6,0,688,688,0,0.0,434.97,299259.36,1
PO-05420,S009,Eastside Components,Tier 2,Sea,Finished Goods,WH-Central,2024-09-11,2024-09-18,2024-09-18,2024,9,Q3,Sep,7,0,1,1319,1319,0,0.0,92.66,122218.54,1
PO-05421,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-East,2024-09-11,2024-10-02,2024-10-02,2024,9,Q3,Sep,21,0,1,388,388,0,0.0,396.62,153888.56,1
PO-05422,S007,Swift Carriers,Tier 2,Road,Packaging,WH-East,2024-09-12,2024-09-21,2024-09-27,2024,9,Q3,Sep,9,6,0,499,499,0,0.0,322.68,161017.32,1
PO-05423,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-West,2024-09-12,2024-09-21,2024-10-03,2024,9,Q3,Sep,9,12,0,1072,1072,0,0.0,341.18,365744.96,1
PO-05424,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-North,2024-09-12,2024-09-30,2024-09-30,2024,9,Q3,Sep,18,0,1,182,182,0,0.0,381.59,69449.38,1
PO-05425,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-West,2024-09-12,2024-09-28,2024-09-29,2024,9,Q3,Sep,16,1,0,181,181,0,0.0,303.02,54846.62,1
PO-05426,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-West,2024-09-12,2024-09-19,2024-09-19,2024,9,Q3,Sep,7,0,1,116,116,0,0.0,19.99,2318.84,1
PO-05427,S007,Swift Carriers,Tier 2,Road,Electronics,WH-East,2024-09-12,2024-09-25,2024-10-08,2024,9,Q3,Sep,13,13,0,926,926,0,0.0,380.96,352768.96,1
PO-05428,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-North,2024-09-13,2024-09-22,2024-09-22,2024,9,Q3,Sep,9,0,1,1099,1099,0,0.0,491.72,540400.28,1
PO-05429,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-Central,2024-09-13,2024-09-25,2024-10-06,2024,9,Q3,Sep,12,11,0,661,661,0,0.0,32.44,21442.84,1
PO-05430,S003,Apex Supply Co.,Tier 2,Road,Textiles,WH-West,2024-09-13,2024-09-22,2024-09-22,2024,9,Q3,Sep,9,0,1,58,58,0,0.0,126.62,7343.96,1
PO-05431,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-Central,2024-09-14,2024-09-23,2024-09-23,2024,9,Q3,Sep,9,0,1,1633,1633,0,0.0,412.92,674298.36,1
PO-05432,S009,Eastside Components,Tier 2,Sea,Chemicals,WH-West,2024-09-14,2024-09-20,2024-09-20,2024,9,Q3,Sep,6,0,1,1630,1630,0,0.0,429.05,699351.5,1
PO-05433,S002,BlueStar Freight,Tier 1,Rail,Components,WH-East,2024-09-14,2024-09-21,2024-09-21,2024,9,Q3,Sep,7,0,1,395,395,0,0.0,479.02,189212.9,1
PO-05434,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-West,2024-09-14,2024-09-24,2024-09-24,2024,9,Q3,Sep,10,0,1,1025,1025,0,0.0,121.73,124773.25,1
PO-05435,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-East,2024-09-15,2024-09-19,2024-09-19,2024,9,Q3,Sep,4,0,1,1270,1270,0,0.0,159.7,202819.0,1
PO-05436,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-Central,2024-09-15,2024-09-22,2024-09-29,2024,9,Q3,Sep,7,7,0,1973,1973,0,0.0,41.75,82372.75,1
PO-05437,S002,BlueStar Freight,Tier 1,Rail,Components,WH-Central,2024-09-15,2024-09-25,2024-09-25,2024,9,Q3,Sep,10,0,1,538,538,0,0.0,31.39,16887.82,1
PO-05438,S006,PrimeParts Inc.,Tier 1,Sea,Textiles,WH-West,2024-09-15,2024-09-22,2024-09-22,2024,9,Q3,Sep,7,0,1,119,119,0,0.0,136.37,16228.03,1
PO-05439,S009,Eastside Components,Tier 2,Sea,Components,WH-Central,2024-09-15,2024-10-05,2024-10-05,2024,9,Q3,Sep,20,0,1,322,322,0,0.0,283.33,91232.26,1
PO-05440,S006,PrimeParts Inc.,Tier 1,Sea,Chemicals,WH-East,2024-09-15,2024-09-23,2024-09-23,2024,9,Q3,Sep,8,0,1,1895,1895,0,0.0,146.39,277409.05,1
PO-05441,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-East,2024-09-16,2024-09-22,2024-09-22,2024,9,Q3,Sep,6,0,1,1819,1701,118,6.49,308.91,561907.29,0
PO-05442,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-Central,2024-09-16,2024-09-30,2024-10-13,2024,9,Q3,Sep,14,13,0,531,504,27,5.08,149.02,79129.62,0
PO-05443,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-Central,2024-09-16,2024-10-03,2024-10-03,2024,9,Q3,Sep,17,0,1,1164,1164,0,0.0,194.93,226898.52,1
PO-05444,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-North,2024-09-16,2024-09-29,2024-10-02,2024,9,Q3,Sep,13,3,0,1923,1923,0,0.0,459.05,882753.15,1
PO-05445,S002,BlueStar Freight,Tier 1,Rail,Chemicals,WH-East,2024-09-16,2024-10-06,2024-10-06,2024,9,Q3,Sep,20,0,1,117,117,0,0.0,244.79,28640.43,1
PO-05446,S007,Swift Carriers,Tier 2,Road,Spare Parts,WH-East,2024-09-17,2024-09-20,2024-09-20,2024,9,Q3,Sep,3,0,1,640,640,0,0.0,413.45,264608.0,1
PO-05447,S007,Swift Carriers,Tier 2,Road,Electronics,WH-North,2024-09-17,2024-09-27,2024-09-27,2024,9,Q3,Sep,10,0,1,256,256,0,0.0,23.7,6067.2,1
PO-05448,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-West,2024-09-17,2024-09-27,2024-10-03,2024,9,Q3,Sep,10,6,0,1878,1878,0,0.0,184.25,346021.5,1
PO-05449,S001,FastTrack Logistics,Tier 1,Road,Raw Materials,WH-North,2024-09-17,2024-10-07,2024-10-07,2024,9,Q3,Sep,20,0,1,412,412,0,0.0,161.6,66579.2,1
PO-05450,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-South,2024-09-17,2024-09-28,2024-10-03,2024,9,Q3,Sep,11,5,0,1591,1591,0,0.0,84.48,134407.68,1
PO-05451,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-North,2024-09-18,2024-10-01,2024-10-01,2024,9,Q3,Sep,13,0,1,712,712,0,0.0,449.41,319979.92,1
PO-05452,S008,Northern Logistics,Tier 3,Rail,Spare Parts,WH-West,2024-09-18,2024-10-06,2024-10-06,2024,9,Q3,Sep,18,0,1,743,743,0,0.0,374.91,278558.13,1
PO-05453,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-West,2024-09-18,2024-09-26,2024-09-26,2024,9,Q3,Sep,8,0,1,1204,1204,0,0.0,339.65,408938.6,1
PO-05454,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-West,2024-09-18,2024-10-02,2024-10-02,2024,9,Q3,Sep,14,0,1,824,824,0,0.0,461.56,380325.44,1
PO-05455,S004,Global Parts Ltd,Tier 1,Air,Finished Goods,WH-South,2024-09-19,2024-10-07,2024-10-17,2024,9,Q3,Sep,18,10,0,955,955,0,0.0,74.94,71567.7,1
PO-05456,S010,Reliable Goods Co.,Tier 3,Road,Spare Parts,WH-South,2024-09-19,2024-10-03,2024-10-03,2024,9,Q3,Sep,14,0,1,115,115,0,0.0,355.41,40872.15,1
PO-05457,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-North,2024-09-19,2024-09-23,2024-09-23,2024,9,Q3,Sep,4,0,1,1372,1372,0,0.0,441.97,606382.84,1
PO-05458,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-East,2024-09-19,2024-09-24,2024-09-24,2024,9,Q3,Sep,5,0,1,1318,1318,0,0.0,136.86,180381.48,1
PO-05459,S002,BlueStar Freight,Tier 1,Rail,Components,WH-North,2024-09-19,2024-09-30,2024-09-30,2024,9,Q3,Sep,11,0,1,1657,1657,0,0.0,452.51,749809.07,1
PO-05460,S004,Global Parts Ltd,Tier 1,Air,Components,WH-Central,2024-09-19,2024-09-23,2024-09-23,2024,9,Q3,Sep,4,0,1,967,967,0,0.0,305.35,295273.45,1
PO-05461,S009,Eastside Components,Tier 2,Sea,Finished Goods,WH-West,2024-09-20,2024-10-04,2024-10-04,2024,9,Q3,Sep,14,0,1,1982,1982,0,0.0,334.65,663276.3,1
PO-05462,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-East,2024-09-20,2024-09-23,2024-10-04,2024,9,Q3,Sep,3,11,0,1962,1962,0,0.0,283.07,555383.34,1
PO-05463,S006,PrimeParts Inc.,Tier 1,Sea,Spare Parts,WH-East,2024-09-20,2024-10-07,2024-10-07,2024,9,Q3,Sep,17,0,1,312,312,0,0.0,329.94,102941.28,1
PO-05464,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-South,2024-09-20,2024-09-30,2024-09-30,2024,9,Q3,Sep,10,0,1,470,470,0,0.0,113.35,53274.5,1
PO-05465,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-Central,2024-09-20,2024-10-03,2024-10-03,2024,9,Q3,Sep,13,0,1,51,50,1,1.96,205.3,10470.3,0
PO-05466,S001,FastTrack Logistics,Tier 1,Road,Components,WH-South,2024-09-20,2024-09-24,2024-09-24,2024,9,Q3,Sep,4,0,1,1094,1094,0,0.0,107.36,117451.84,1
PO-05467,S006,PrimeParts Inc.,Tier 1,Sea,Raw Materials,WH-West,2024-09-21,2024-09-29,2024-09-29,2024,9,Q3,Sep,8,0,1,1889,1889,0,0.0,304.51,575219.39,1
PO-05468,S004,Global Parts Ltd,Tier 1,Air,Components,WH-South,2024-09-21,2024-10-11,2024-10-11,2024,9,Q3,Sep,20,0,1,1017,1017,0,0.0,392.13,398796.21,1
PO-05469,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-South,2024-09-21,2024-10-01,2024-10-05,2024,9,Q3,Sep,10,4,0,984,984,0,0.0,116.82,114950.88,1
PO-05470,S002,BlueStar Freight,Tier 1,Rail,Raw Materials,WH-East,2024-09-21,2024-09-30,2024-09-30,2024,9,Q3,Sep,9,0,1,169,169,0,0.0,433.71,73296.99,1
PO-05471,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-Central,2024-09-21,2024-09-26,2024-10-06,2024,9,Q3,Sep,5,10,0,146,146,0,0.0,171.96,25106.16,1
PO-05472,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-West,2024-09-21,2024-10-07,2024-10-07,2024,9,Q3,Sep,16,0,1,277,277,0,0.0,211.5,58585.5,1
PO-05473,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-East,2024-09-21,2024-09-24,2024-09-24,2024,9,Q3,Sep,3,0,1,1252,1252,0,0.0,281.37,352275.24,1
PO-05474,S002,BlueStar Freight,Tier 1,Rail,Components,WH-Central,2024-09-21,2024-10-09,2024-10-09,2024,9,Q3,Sep,18,0,1,684,684,0,0.0,33.22,22722.48,1
PO-05475,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-North,2024-09-22,2024-10-01,2024-10-01,2024,9,Q3,Sep,9,0,1,1130,1130,0,0.0,448.85,507200.5,1
PO-05476,S006,PrimeParts Inc.,Tier 1,Sea,Chemicals,WH-Central,2024-09-22,2024-10-08,2024-10-08,2024,9,Q3,Sep,16,0,1,1290,1290,0,0.0,240.01,309612.9,1
PO-05477,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-South,2024-09-22,2024-09-28,2024-09-28,2024,9,Q3,Sep,6,0,1,1050,1050,0,0.0,135.06,141813.0,1
PO-05478,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-West,2024-09-22,2024-09-30,2024-10-04,2024,9,Q3,Sep,8,4,0,1136,1136,0,0.0,208.98,237401.28,1
PO-05479,S003,Apex Supply Co.,Tier 2,Road,Spare Parts,WH-North,2024-09-22,2024-09-25,2024-09-25,2024,9,Q3,Sep,3,0,1,686,686,0,0.0,45.03,30890.58,1
PO-05480,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-North,2024-09-22,2024-10-11,2024-10-11,2024,9,Q3,Sep,19,0,1,702,702,0,0.0,31.41,22049.82,1
PO-05481,S008,Northern Logistics,Tier 3,Rail,Components,WH-West,2024-09-22,2024-09-25,2024-09-25,2024,9,Q3,Sep,3,0,1,1067,909,158,14.81,39.9,42573.3,0
PO-05482,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-West,2024-09-23,2024-10-10,2024-10-10,2024,9,Q3,Sep,17,0,1,1128,1128,0,0.0,241.93,272897.04,1
PO-05483,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-Central,2024-09-23,2024-09-30,2024-09-30,2024,9,Q3,Sep,7,0,1,556,556,0,0.0,94.61,52603.16,1
PO-05484,S002,BlueStar Freight,Tier 1,Rail,Components,WH-West,2024-09-23,2024-10-12,2024-10-12,2024,9,Q3,Sep,19,0,1,55,55,0,0.0,8.97,493.35,1
PO-05485,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-North,2024-09-23,2024-10-06,2024-10-06,2024,9,Q3,Sep,13,0,1,1644,1644,0,0.0,172.52,283622.88,1
PO-05486,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-South,2024-09-23,2024-09-29,2024-09-30,2024,9,Q3,Sep,6,1,0,333,333,0,0.0,246.83,82194.39,1
PO-05487,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-West,2024-09-23,2024-10-03,2024-10-03,2024,9,Q3,Sep,10,0,1,854,854,0,0.0,486.72,415658.88,1
PO-05488,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-West,2024-09-23,2024-10-07,2024-10-07,2024,9,Q3,Sep,14,0,1,463,463,0,0.0,460.43,213179.09,1
PO-05489,S005,Metro Distributors,Tier 2,Road,Packaging,WH-South,2024-09-23,2024-10-12,2024-10-23,2024,9,Q3,Sep,19,11,0,617,617,0,0.0,145.94,90044.98,1
PO-05490,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-South,2024-09-24,2024-10-06,2024-10-07,2024,9,Q3,Sep,12,1,0,1914,1914,0,0.0,444.47,850715.58,1
PO-05491,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-Central,2024-09-24,2024-10-15,2024-10-24,2024,9,Q3,Sep,21,9,0,1905,1905,0,0.0,406.92,775182.6,1
PO-05492,S007,Swift Carriers,Tier 2,Road,Electronics,WH-North,2024-09-24,2024-10-08,2024-10-08,2024,9,Q3,Sep,14,0,1,1715,1715,0,0.0,301.07,516335.05,1
PO-05493,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-Central,2024-09-24,2024-10-01,2024-10-01,2024,9,Q3,Sep,7,0,1,1839,1839,0,0.0,192.69,354356.91,1
PO-05494,S006,PrimeParts Inc.,Tier 1,Sea,Raw Materials,WH-Central,2024-09-24,2024-09-30,2024-10-03,2024,9,Q3,Sep,6,3,0,1888,1888,0,0.0,385.6,728012.8,1
PO-05495,S001,FastTrack Logistics,Tier 1,Road,Raw Materials,WH-North,2024-09-24,2024-10-03,2024-10-03,2024,9,Q3,Sep,9,0,1,1631,1631,0,0.0,297.86,485809.66,1
PO-05496,S007,Swift Carriers,Tier 2,Road,Textiles,WH-South,2024-09-24,2024-09-28,2024-10-11,2024,9,Q3,Sep,4,13,0,1363,1363,0,0.0,192.53,262418.39,1
PO-05497,S005,Metro Distributors,Tier 2,Road,Chemicals,WH-South,2024-09-25,2024-10-08,2024-10-20,2024,9,Q3,Sep,13,12,0,1923,1923,0,0.0,238.14,457943.22,1
PO-05498,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-West,2024-09-25,2024-10-08,2024-10-08,2024,9,Q3,Sep,13,0,1,639,639,0,0.0,392.96,251101.44,1
PO-05499,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-East,2024-09-25,2024-10-08,2024-10-08,2024,9,Q3,Sep,13,0,1,656,656,0,0.0,42.23,27702.88,1
PO-05500,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-North,2024-09-25,2024-10-14,2024-10-14,2024,9,Q3,Sep,19,0,1,1816,1816,0,0.0,142.79,259306.64,1
PO-05501,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-Central,2024-09-25,2024-09-28,2024-09-28,2024,9,Q3,Sep,3,0,1,233,233,0,0.0,380.78,88721.74,1
PO-05502,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-Central,2024-09-26,2024-10-01,2024-10-01,2024,9,Q3,Sep,5,0,1,380,380,0,0.0,411.52,156377.6,1
PO-05503,S001,FastTrack Logistics,Tier 1,Road,Electronics,WH-Central,2024-09-26,2024-10-13,2024-10-13,2024,9,Q3,Sep,17,0,1,1344,1344,0,0.0,12.38,16638.72,1
PO-05504,S009,Eastside Components,Tier 2,Sea,Textiles,WH-North,2024-09-26,2024-10-04,2024-10-04,2024,9,Q3,Sep,8,0,1,1519,1519,0,0.0,295.45,448788.55,1
PO-05505,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-East,2024-09-26,2024-10-13,2024-10-13,2024,9,Q3,Sep,17,0,1,174,174,0,0.0,10.71,1863.54,1
PO-05506,S009,Eastside Components,Tier 2,Sea,Finished Goods,WH-Central,2024-09-26,2024-10-16,2024-10-28,2024,9,Q3,Sep,20,12,0,1626,1626,0,0.0,29.68,48259.68,1
PO-05507,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-North,2024-09-26,2024-10-04,2024-10-04,2024,9,Q3,Sep,8,0,1,493,471,22,4.46,370.24,182528.32,0
PO-05508,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-Central,2024-09-27,2024-10-03,2024-10-03,2024,9,Q3,Sep,6,0,1,1355,1355,0,0.0,393.99,533856.45,1
PO-05509,S009,Eastside Components,Tier 2,Sea,Chemicals,WH-South,2024-09-27,2024-09-30,2024-09-30,2024,9,Q3,Sep,3,0,1,199,199,0,0.0,255.5,50844.5,1
PO-05510,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-North,2024-09-27,2024-10-18,2024-10-18,2024,9,Q3,Sep,21,0,1,972,972,0,0.0,251.41,244370.52,1
PO-05511,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-South,2024-09-28,2024-10-11,2024-10-15,2024,9,Q3,Sep,13,4,0,190,190,0,0.0,256.74,48780.6,1
PO-05512,S006,PrimeParts Inc.,Tier 1,Sea,Spare Parts,WH-South,2024-09-28,2024-10-08,2024-10-08,2024,9,Q3,Sep,10,0,1,1960,1960,0,0.0,318.83,624906.8,1
PO-05513,S006,PrimeParts Inc.,Tier 1,Sea,Raw Materials,WH-West,2024-09-28,2024-10-11,2024-10-11,2024,9,Q3,Sep,13,0,1,1710,1710,0,0.0,437.15,747526.5,1
PO-05514,S006,PrimeParts Inc.,Tier 1,Sea,Packaging,WH-Central,2024-09-28,2024-10-08,2024-10-08,2024,9,Q3,Sep,10,0,1,516,516,0,0.0,248.07,128004.12,1
PO-05515,S007,Swift Carriers,Tier 2,Road,Textiles,WH-East,2024-09-28,2024-10-12,2024-10-25,2024,9,Q3,Sep,14,13,0,315,315,0,0.0,239.84,75549.6,1
